Pid      Process              Base         InLoad   InInit   InMem    MappedPath
1964     VMwareTray.exe       0x10000000   1        1        1        \Program Files\VMware\VMware Tools\glib-2.0.dll
1964     VMwareTray.exe       0x77dd0000   1        1        1        \WINDOWS\system32\advapi32.dll
1964     VMwareTray.exe       0x77fe0000   1        1        1        \WINDOWS\system32\secur32.dll
1964     VMwareTray.exe       0x7c800000   1        1        1        \WINDOWS\system32\kernel32.dll
1964     VMwareTray.exe       0x74720000   1        1        1        \WINDOWS\system32\msctf.dll
1964     VMwareTray.exe       0x420000     1        1        1        \Program Files\VMware\VMware Tools\iconv.dll
1964     VMwareTray.exe       0x77e70000   1        1        1        \WINDOWS\system32\rpcrt4.dll
1964     VMwareTray.exe       0x71ab0000   1        1        1        \WINDOWS\system32\ws2_32.dll
1964     VMwareTray.exe       0x774e0000   1        1        1        \WINDOWS\system32\ole32.dll
1964     VMwareTray.exe       0x77920000   1        1        1        \WINDOWS\system32\setupapi.dll
1964     VMwareTray.exe       0x7e410000   1        1        1        \WINDOWS\system32\user32.dll
1964     VMwareTray.exe       0x7c900000   1        1        1        \WINDOWS\system32\ntdll.dll
1964     VMwareTray.exe       0x77f10000   1        1        1        \WINDOWS\system32\gdi32.dll
1964     VMwareTray.exe       0x77120000   1        1        1        \WINDOWS\system32\oleaut32.dll
1964     VMwareTray.exe       0x540000     1        1        1        \Program Files\VMware\VMware Tools\vmtools.dll
1964     VMwareTray.exe       0x78520000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e\msvcr90.dll
1964     VMwareTray.exe       0x76d60000   1        1        1        \WINDOWS\system32\iphlpapi.dll
1964     VMwareTray.exe       0x755c0000   1        1        1        \WINDOWS\system32\msctfime.ime
1964     VMwareTray.exe       0x77c10000   1        1        1        \WINDOWS\system32\msvcrt.dll
1964     VMwareTray.exe       0x76390000   1        1        1        \WINDOWS\system32\imm32.dll
1964     VMwareTray.exe       0x7c9c0000   1        1        1        \WINDOWS\system32\shell32.dll
1964     VMwareTray.exe       0x5d090000   1        1        1        \WINDOWS\system32\comctl32.dll
1964     VMwareTray.exe       0x71aa0000   1        1        1        \WINDOWS\system32\ws2help.dll
1972     vmtoolsd.exe         0x400000     1        0        1        \Program Files\VMware\VMware Tools\vmtoolsd.exe
1972     vmtoolsd.exe         0x370000     1        1        1        \Program Files\VMware\VMware Tools\gmodule-2.0.dll
1972     vmtoolsd.exe         0x3d930000   1        1        1        \WINDOWS\system32\wininet.dll
1972     vmtoolsd.exe         0x77b40000   1        1        1        \WINDOWS\system32\apphelp.dll
1972     vmtoolsd.exe         0xf30000     1        1        1        \Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll
1972     vmtoolsd.exe         0x76360000   1        1        1        \WINDOWS\system32\winsta.dll
1972     vmtoolsd.exe         0x77c00000   1        1        1        \WINDOWS\system32\version.dll
1972     vmtoolsd.exe         0x5ad70000   1        1        1        \WINDOWS\system32\uxtheme.dll
1972     vmtoolsd.exe         0x73380000   1        1        1        \WINDOWS\system32\zipfldr.dll
1972     vmtoolsd.exe         0x774e0000   1        1        1        \WINDOWS\system32\ole32.dll
1972     vmtoolsd.exe         0x769c0000   1        1        1        \WINDOWS\system32\userenv.dll
1972     vmtoolsd.exe         0x660000     1        1        1        \Program Files\VMware\VMware Tools\vmtools.dll
1972     vmtoolsd.exe         0x76c90000   1        1        1        \WINDOWS\system32\imagehlp.dll
1972     vmtoolsd.exe         0x76d60000   1        1        1        \WINDOWS\system32\iphlpapi.dll
1972     vmtoolsd.exe         0x71ab0000   1        1        1        \WINDOWS\system32\ws2_32.dll
1972     vmtoolsd.exe         0x77dd0000   1        1        1        \WINDOWS\system32\advapi32.dll
1972     vmtoolsd.exe         0xe60000     1        1        1        \Program Files\VMware\VMware Tools\hgfs.dll
1972     vmtoolsd.exe         0x76f60000   1        1        1        \WINDOWS\system32\wldap32.dll
1972     vmtoolsd.exe         0x78520000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e\msvcr90.dll
1972     vmtoolsd.exe         0x10000000   1        1        1        \Program Files\VMware\VMware Tools\intl.dll
1972     vmtoolsd.exe         0x76fd0000   1        1        1        \WINDOWS\system32\clbcatq.dll
1972     vmtoolsd.exe         0x540000     1        1        1        \Program Files\VMware\VMware Tools\glib-2.0.dll
1972     vmtoolsd.exe         0x1420000    1        1        1        \Program Files\VMware\VMware Tools\VMToolsHook.dll
1972     vmtoolsd.exe         0x76bf0000   1        1        1        \WINDOWS\system32\psapi.dll
1972     vmtoolsd.exe         0x754d0000   1        1        1        \WINDOWS\system32\cryptui.dll
1972     vmtoolsd.exe         0x76780000   1        1        1        \WINDOWS\system32\shfolder.dll
1972     vmtoolsd.exe         0x420000     1        1        1        \Program Files\VMware\VMware Tools\iconv.dll
1972     vmtoolsd.exe         0x5b860000   1        1        1        \WINDOWS\system32\netapi32.dll
1972     vmtoolsd.exe         0x77e70000   1        1        1        \WINDOWS\system32\rpcrt4.dll
1972     vmtoolsd.exe         0x71c80000   1        1        1        \WINDOWS\system32\netrap.dll
1972     vmtoolsd.exe         0x1e90000    1        1        1        \WINDOWS\system32\vmhgfs.dll
1972     vmtoolsd.exe         0x77a80000   1        1        1        \WINDOWS\system32\crypt32.dll
1972     vmtoolsd.exe         0x76990000   1        1        1        \WINDOWS\system32\ntshrui.dll
1972     vmtoolsd.exe         0xeb0000     1        1        1        \Program Files\VMware\VMware Tools\plugins\common\vix.dll
1972     vmtoolsd.exe         0x1ed0000    1        1        1        \WINDOWS\system32\normaliz.dll
1972     vmtoolsd.exe         0xce0000     1        1        1        \Program Files\VMware\VMware Tools\plugins\common\hgfsServer.dll
1972     vmtoolsd.exe         0x77920000   1        1        1        \WINDOWS\system32\setupapi.dll
1972     vmtoolsd.exe         0x7e410000   1        1        1        \WINDOWS\system32\user32.dll
1972     vmtoolsd.exe         0x7c900000   1        1        1        \WINDOWS\system32\ntdll.dll
1972     vmtoolsd.exe         0x77f10000   1        1        1        \WINDOWS\system32\gdi32.dll
1972     vmtoolsd.exe         0x75cf0000   1        1        1        \WINDOWS\system32\mlang.dll
1972     vmtoolsd.exe         0x77120000   1        1        1        \WINDOWS\system32\oleaut32.dll
1972     vmtoolsd.exe         0x773d0000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll
1972     vmtoolsd.exe         0x71c90000   1        1        1        \WINDOWS\system32\netui1.dll
1972     vmtoolsd.exe         0x71b20000   1        1        1        \WINDOWS\system32\mpr.dll
1972     vmtoolsd.exe         0x76f50000   1        1        1        \WINDOWS\system32\wtsapi32.dll
1972     vmtoolsd.exe         0x74720000   1        1        1        \WINDOWS\system32\msctf.dll
1972     vmtoolsd.exe         0x7e290000   1        1        1        \WINDOWS\system32\shdocvw.dll
1972     vmtoolsd.exe         0x75f70000   1        1        1        \WINDOWS\system32\davclnt.dll
1972     vmtoolsd.exe         0x76980000   1        1        1        \WINDOWS\system32\linkinfo.dll
1972     vmtoolsd.exe         0x71bf0000   1        1        1        \WINDOWS\system32\samlib.dll
1972     vmtoolsd.exe         0x390000     1        1        1        \Program Files\VMware\VMware Tools\gobject-2.0.dll
1972     vmtoolsd.exe         0x1da0000    1        1        1        \Program Files\VMware\VMware Tools\glibmm-2.4.dll
1972     vmtoolsd.exe         0x77f60000   1        1        1        \WINDOWS\system32\shlwapi.dll
1972     vmtoolsd.exe         0x77c10000   1        1        1        \WINDOWS\system32\msvcrt.dll
1972     vmtoolsd.exe         0x3e1c0000   1        1        1        \WINDOWS\system32\ieframe.dll
1972     vmtoolsd.exe         0x7c800000   1        1        1        \WINDOWS\system32\kernel32.dll
1972     vmtoolsd.exe         0x3dfd0000   1        1        1        \WINDOWS\system32\iertutil.dll
1972     vmtoolsd.exe         0x76b20000   1        1        1        \WINDOWS\system32\atl.dll
1972     vmtoolsd.exe         0x3f0000     1        1        1        \Program Files\VMware\VMware Tools\gthread-2.0.dll
1972     vmtoolsd.exe         0x77690000   1        1        1        \WINDOWS\system32\ntmarta.dll
1972     vmtoolsd.exe         0x71c10000   1        1        1        \WINDOWS\system32\ntlanman.dll
1972     vmtoolsd.exe         0x2250000    0        0        0        \WINDOWS\system32\en-us\ieframe.dll.mui
1972     vmtoolsd.exe         0x78480000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e\msvcp90.dll
1972     vmtoolsd.exe         0x76c30000   1        1        1        \WINDOWS\system32\wintrust.dll
1972     vmtoolsd.exe         0x75f60000   1        1        1        \WINDOWS\system32\drprov.dll
1972     vmtoolsd.exe         0x7c9c0000   1        1        1        \WINDOWS\system32\shell32.dll
1972     vmtoolsd.exe         0x1050000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll
1972     vmtoolsd.exe         0x1e60000    1        1        1        \WINDOWS\system32\vsocklib.dll
1972     vmtoolsd.exe         0x76390000   1        1        1        \WINDOWS\system32\imm32.dll
1972     vmtoolsd.exe         0x71cd0000   1        1        1        \WINDOWS\system32\netui0.dll
1972     vmtoolsd.exe         0x1280000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll
1972     vmtoolsd.exe         0x5d090000   1        1        1        \WINDOWS\system32\comctl32.dll
1972     vmtoolsd.exe         0x77050000   1        1        1        \WINDOWS\system32\comres.dll
1972     vmtoolsd.exe         0x71aa0000   1        1        1        \WINDOWS\system32\ws2help.dll
1972     vmtoolsd.exe         0xe90000     1        1        1        \Program Files\VMware\VMware Tools\plugins\common\hgfsUsability.dll
1972     vmtoolsd.exe         0x10d0000    1        1        1        \Program Files\VMware\VMware Tools\sigc-2.0.dll
1972     vmtoolsd.exe         0x77fe0000   1        1        1        \WINDOWS\system32\secur32.dll
1972     vmtoolsd.exe         0x78130000   1        1        1        \WINDOWS\system32\urlmon.dll
1972     vmtoolsd.exe         0x755c0000   1        1        1        \WINDOWS\system32\msctfime.ime
1972     vmtoolsd.exe         0x77b20000   1        1        1        \WINDOWS\system32\msasn1.dll
2008     ctfmon.exe           0x400000     1        0        1        \WINDOWS\system32\ctfmon.exe
2008     ctfmon.exe           0x7c800000   1        1        1        \WINDOWS\system32\kernel32.dll
2008     ctfmon.exe           0x77be0000   1        1        1        \WINDOWS\system32\msacm32.dll
2008     ctfmon.exe           0x77f60000   1        1        1        \WINDOWS\system32\shlwapi.dll
2008     ctfmon.exe           0x5ad70000   1        1        1        \WINDOWS\system32\uxtheme.dll
2008     ctfmon.exe           0x77fe0000   1        1        1        \WINDOWS\system32\secur32.dll
2008     ctfmon.exe           0x77c00000   1        1        1        \WINDOWS\system32\version.dll
2008     ctfmon.exe           0x76b40000   1        1        1        \WINDOWS\system32\winmm.dll
2008     ctfmon.exe           0x77e70000   1        1        1        \WINDOWS\system32\rpcrt4.dll
2008     ctfmon.exe           0x6f880000   1        1        1        \WINDOWS\AppPatch\acgenral.dll
2008     ctfmon.exe           0x774e0000   1        1        1        \WINDOWS\system32\ole32.dll
2008     ctfmon.exe           0x7e410000   1        1        1        \WINDOWS\system32\user32.dll
2008     ctfmon.exe           0x7c900000   1        1        1        \WINDOWS\system32\ntdll.dll
2008     ctfmon.exe           0x77f10000   1        1        1        \WINDOWS\system32\gdi32.dll
2008     ctfmon.exe           0x77120000   1        1        1        \WINDOWS\system32\oleaut32.dll
2008     ctfmon.exe           0x74720000   1        1        1        \WINDOWS\system32\msctf.dll
2008     ctfmon.exe           0x5cb70000   1        1        1        \WINDOWS\system32\shimeng.dll
2008     ctfmon.exe           0x76390000   1        1        1        \WINDOWS\system32\imm32.dll
2008     ctfmon.exe           0x5fc10000   1        1        1        \WINDOWS\system32\msutb.dll
2008     ctfmon.exe           0x769c0000   1        1        1        \WINDOWS\system32\userenv.dll
2008     ctfmon.exe           0x773d0000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll
2008     ctfmon.exe           0x77c10000   1        1        1        \WINDOWS\system32\msvcrt.dll
2008     ctfmon.exe           0x77dd0000   1        1        1        \WINDOWS\system32\advapi32.dll
2008     ctfmon.exe           0x7c9c0000   1        1        1        \WINDOWS\system32\shell32.dll
2008     ctfmon.exe           0x755c0000   1        1        1        \WINDOWS\system32\msctfime.ime
268      svchost.exe          0x1000000    1        0        1        \WINDOWS\system32\svchost.exe
268      svchost.exe          0x630000     1        1        1        \WINDOWS\system32\xpsp2res.dll
268      svchost.exe          0x78130000   1        1        1        \WINDOWS\system32\urlmon.dll
268      svchost.exe          0x76b40000   1        1        1        \WINDOWS\system32\winmm.dll
268      svchost.exe          0x3d930000   1        1        1        \WINDOWS\system32\wininet.dll
268      svchost.exe          0x76f60000   1        1        1        \WINDOWS\system32\wldap32.dll
268      svchost.exe          0x77c00000   1        1        1        \WINDOWS\system32\version.dll
268      svchost.exe          0x5ad70000   1        1        1        \WINDOWS\system32\uxtheme.dll
268      svchost.exe          0x77fe0000   1        1        1        \WINDOWS\system32\secur32.dll
268      svchost.exe          0x77be0000   1        1        1        \WINDOWS\system32\msacm32.dll
268      svchost.exe          0x7c800000   1        1        1        \WINDOWS\system32\kernel32.dll
268      svchost.exe          0x940000     1        1        1        \WINDOWS\system32\normaliz.dll
268      svchost.exe          0x773d0000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll
268      svchost.exe          0x77f60000   1        1        1        \WINDOWS\system32\shlwapi.dll
268      svchost.exe          0x77e70000   1        1        1        \WINDOWS\system32\rpcrt4.dll
268      svchost.exe          0x6f880000   1        1        1        \WINDOWS\AppPatch\acgenral.dll
268      svchost.exe          0x77690000   1        1        1        \WINDOWS\system32\ntmarta.dll
268      svchost.exe          0x71ab0000   1        1        1        \WINDOWS\system32\ws2_32.dll
268      svchost.exe          0x774e0000   1        1        1        \WINDOWS\system32\ole32.dll
268      svchost.exe          0x7e410000   1        1        1        \WINDOWS\system32\user32.dll
268      svchost.exe          0x7c900000   1        1        1        \WINDOWS\system32\ntdll.dll
268      svchost.exe          0x77f10000   1        1        1        \WINDOWS\system32\gdi32.dll
268      svchost.exe          0x77120000   1        1        1        \WINDOWS\system32\oleaut32.dll
268      svchost.exe          0x5cb70000   1        1        1        \WINDOWS\system32\shimeng.dll
268      svchost.exe          0x76390000   1        1        1        \WINDOWS\system32\imm32.dll
268      svchost.exe          0x769c0000   1        1        1        \WINDOWS\system32\userenv.dll
268      svchost.exe          0x3dfd0000   1        1        1        \WINDOWS\system32\iertutil.dll
268      svchost.exe          0x71bf0000   1        1        1        \WINDOWS\system32\samlib.dll
268      svchost.exe          0x77c10000   1        1        1        \WINDOWS\system32\msvcrt.dll
268      svchost.exe          0x77dd0000   1        1        1        \WINDOWS\system32\advapi32.dll
268      svchost.exe          0x7c9c0000   1        1        1        \WINDOWS\system32\shell32.dll
268      svchost.exe          0x5d090000   1        1        1        \WINDOWS\system32\comctl32.dll
268      svchost.exe          0x71aa0000   1        1        1        \WINDOWS\system32\ws2help.dll
268      svchost.exe          0x5a6e0000   1        1        1        \WINDOWS\system32\webclnt.dll
336      svchost.exe          0x1000000    1        0        1        \WINDOWS\system32\svchost.exe
336      svchost.exe          0x7c900000   1        1        1        \WINDOWS\system32\ntdll.dll
336      svchost.exe          0x76790000   1        1        1        \WINDOWS\system32\cryptdll.dll
336      svchost.exe          0x77f60000   1        1        1        \WINDOWS\system32\shlwapi.dll
336      svchost.exe          0x77c00000   1        1        1        \WINDOWS\system32\version.dll
336      svchost.exe          0x5ad70000   1        1        1        \WINDOWS\system32\uxtheme.dll
336      svchost.exe          0x77c70000   1        1        1        \WINDOWS\system32\msv1_0.dll
336      svchost.exe          0x76c90000   1        1        1        \WINDOWS\system32\imagehlp.dll
336      svchost.exe          0x77dd0000   1        1        1        \WINDOWS\system32\advapi32.dll
336      svchost.exe          0x77be0000   1        1        1        \WINDOWS\system32\msacm32.dll
336      svchost.exe          0x7c800000   1        1        1        \WINDOWS\system32\kernel32.dll
336      svchost.exe          0x76b40000   1        1        1        \WINDOWS\system32\winmm.dll
336      svchost.exe          0x77e70000   1        1        1        \WINDOWS\system32\rpcrt4.dll
336      svchost.exe          0x6f880000   1        1        1        \WINDOWS\AppPatch\acgenral.dll
336      svchost.exe          0x71ab0000   1        1        1        \WINDOWS\system32\ws2_32.dll
336      svchost.exe          0x774e0000   1        1        1        \WINDOWS\system32\ole32.dll
336      svchost.exe          0x77920000   1        1        1        \WINDOWS\system32\setupapi.dll
336      svchost.exe          0x7e410000   1        1        1        \WINDOWS\system32\user32.dll
336      svchost.exe          0x77f10000   1        1        1        \WINDOWS\system32\gdi32.dll
336      svchost.exe          0x77120000   1        1        1        \WINDOWS\system32\oleaut32.dll
336      svchost.exe          0x76d60000   1        1        1        \WINDOWS\system32\iphlpapi.dll
336      svchost.exe          0x76390000   1        1        1        \WINDOWS\system32\imm32.dll
336      svchost.exe          0x769c0000   1        1        1        \WINDOWS\system32\userenv.dll
336      svchost.exe          0x773d0000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll
336      svchost.exe          0x77c10000   1        1        1        \WINDOWS\system32\msvcrt.dll
336      svchost.exe          0x5cb70000   1        1        1        \WINDOWS\system32\shimeng.dll
336      svchost.exe          0x76c30000   1        1        1        \WINDOWS\system32\wintrust.dll
336      svchost.exe          0x7c9c0000   1        1        1        \WINDOWS\system32\shell32.dll
336      svchost.exe          0x4c070000   1        1        1        \WINDOWS\system32\bthserv.dll
336      svchost.exe          0x77a80000   1        1        1        \WINDOWS\system32\crypt32.dll
336      svchost.exe          0x5d090000   1        1        1        \WINDOWS\system32\comctl32.dll
336      svchost.exe          0x71aa0000   1        1        1        \WINDOWS\system32\ws2help.dll
336      svchost.exe          0x77fe0000   1        1        1        \WINDOWS\system32\secur32.dll
336      svchost.exe          0x77b20000   1        1        1        \WINDOWS\system32\msasn1.dll
528      vmtoolsd.exe         0x11c0000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\resolutionSet.dll
528      vmtoolsd.exe         0x1050000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\guestInfo.dll
528      vmtoolsd.exe         0x77f60000   1        1        1        \WINDOWS\system32\shlwapi.dll
528      vmtoolsd.exe         0x1030000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\deployPkgPlugin.dll
528      vmtoolsd.exe         0xf60000     1        1        1        \Program Files\VMware\VMware Tools\plugins\common\vix.dll
528      vmtoolsd.exe         0x77c00000   1        1        1        \WINDOWS\system32\version.dll
528      vmtoolsd.exe         0x5ad70000   1        1        1        \WINDOWS\system32\uxtheme.dll
528      vmtoolsd.exe         0x76360000   1        1        1        \WINDOWS\system32\winsta.dll
528      vmtoolsd.exe         0x76fd0000   1        1        1        \WINDOWS\system32\clbcatq.dll
528      vmtoolsd.exe         0x76990000   1        1        1        \WINDOWS\system32\ntshrui.dll
528      vmtoolsd.exe         0x71bf0000   1        1        1        \WINDOWS\system32\samlib.dll
528      vmtoolsd.exe         0x767a0000   1        1        1        \WINDOWS\system32\ntdsapi.dll
528      vmtoolsd.exe         0x400000     1        0        1        \Program Files\VMware\VMware Tools\vmtoolsd.exe
528      vmtoolsd.exe         0x77dd0000   1        1        1        \WINDOWS\system32\advapi32.dll
528      vmtoolsd.exe         0x77920000   1        1        1        \WINDOWS\system32\setupapi.dll
528      vmtoolsd.exe         0x76f60000   1        1        1        \WINDOWS\system32\wldap32.dll
528      vmtoolsd.exe         0x78520000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e\msvcr90.dll
528      vmtoolsd.exe         0x10000000   1        1        1        \Program Files\VMware\VMware Tools\intl.dll
528      vmtoolsd.exe         0x76f20000   1        1        1        \WINDOWS\system32\dnsapi.dll
528      vmtoolsd.exe         0x540000     1        1        1        \Program Files\VMware\VMware Tools\glib-2.0.dll
528      vmtoolsd.exe         0x420000     1        1        1        \Program Files\VMware\VMware Tools\iconv.dll
528      vmtoolsd.exe         0x76bf0000   1        1        1        \WINDOWS\system32\psapi.dll
528      vmtoolsd.exe         0x76780000   1        1        1        \WINDOWS\system32\shfolder.dll
528      vmtoolsd.exe         0x5b860000   1        1        1        \WINDOWS\system32\netapi32.dll
528      vmtoolsd.exe         0x76390000   1        1        1        \WINDOWS\system32\imm32.dll
528      vmtoolsd.exe         0x77e70000   1        1        1        \WINDOWS\system32\rpcrt4.dll
528      vmtoolsd.exe         0x71c80000   1        1        1        \WINDOWS\system32\netrap.dll
528      vmtoolsd.exe         0x1da0000    1        1        1        \WINDOWS\system32\xpsp2res.dll
528      vmtoolsd.exe         0xca0000     1        1        1        \Program Files\VMware\VMware Tools\hgfs.dll
528      vmtoolsd.exe         0x71ab0000   1        1        1        \WINDOWS\system32\ws2_32.dll
528      vmtoolsd.exe         0x74ed0000   1        1        1        \WINDOWS\system32\wbem\wbemsvc.dll
528      vmtoolsd.exe         0x774e0000   1        1        1        \WINDOWS\system32\ole32.dll
528      vmtoolsd.exe         0x75290000   1        1        1        \WINDOWS\system32\wbem\wbemcomn.dll
528      vmtoolsd.exe         0x74ef0000   1        1        1        \WINDOWS\system32\wbem\wbemprox.dll
528      vmtoolsd.exe         0x7e410000   1        1        1        \WINDOWS\system32\user32.dll
528      vmtoolsd.exe         0x7c900000   1        1        1        \WINDOWS\system32\ntdll.dll
528      vmtoolsd.exe         0x75690000   1        1        1        \WINDOWS\system32\wbem\fastprox.dll
528      vmtoolsd.exe         0x77f10000   1        1        1        \WINDOWS\system32\gdi32.dll
528      vmtoolsd.exe         0x77120000   1        1        1        \WINDOWS\system32\oleaut32.dll
528      vmtoolsd.exe         0x76f50000   1        1        1        \WINDOWS\system32\wtsapi32.dll
528      vmtoolsd.exe         0x71c90000   1        1        1        \WINDOWS\system32\netui1.dll
528      vmtoolsd.exe         0x71b20000   1        1        1        \WINDOWS\system32\mpr.dll
528      vmtoolsd.exe         0x3f0000     1        1        1        \Program Files\VMware\VMware Tools\gthread-2.0.dll
528      vmtoolsd.exe         0x76d60000   1        1        1        \WINDOWS\system32\iphlpapi.dll
528      vmtoolsd.exe         0x370000     1        1        1        \Program Files\VMware\VMware Tools\gmodule-2.0.dll
528      vmtoolsd.exe         0x773d0000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll
528      vmtoolsd.exe         0x76980000   1        1        1        \WINDOWS\system32\linkinfo.dll
528      vmtoolsd.exe         0x390000     1        1        1        \Program Files\VMware\VMware Tools\gobject-2.0.dll
528      vmtoolsd.exe         0x11a0000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\powerOps.dll
528      vmtoolsd.exe         0x75f70000   1        1        1        \WINDOWS\system32\davclnt.dll
528      vmtoolsd.exe         0x77c10000   1        1        1        \WINDOWS\system32\msvcrt.dll
528      vmtoolsd.exe         0x769c0000   1        1        1        \WINDOWS\system32\userenv.dll
528      vmtoolsd.exe         0x7c800000   1        1        1        \WINDOWS\system32\kernel32.dll
528      vmtoolsd.exe         0xfd0000     1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\autoLogon.dll
528      vmtoolsd.exe         0x11e0000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\timeSync.dll
528      vmtoolsd.exe         0xff0000     1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\autoUpgrade.dll
528      vmtoolsd.exe         0x1200000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\vmbackup.dll
528      vmtoolsd.exe         0x77690000   1        1        1        \WINDOWS\system32\ntmarta.dll
528      vmtoolsd.exe         0x1010000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\bitMapper.dll
528      vmtoolsd.exe         0x1070000    1        1        1        \Program Files\VMware\VMware Tools\plugins\vmsvc\hwUpgradeHelper.dll
528      vmtoolsd.exe         0x78480000   1        1        1        \WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e\msvcp90.dll
528      vmtoolsd.exe         0x1430000    1        1        1        \WINDOWS\system32\vmhgfs.dll
528      vmtoolsd.exe         0x75f60000   1        1        1        \WINDOWS\system32\drprov.dll
528      vmtoolsd.exe         0x7c9c0000   1        1        1        \WINDOWS\system32\shell32.dll
528      vmtoolsd.exe         0x77050000   1        1        1        \WINDOWS\system32\comres.dll
528      vmtoolsd.exe         0x660000     1        1        1        \Program Files\VMware\VMware Tools\vmtools.dll
528      vmtoolsd.exe         0xc70000     1        1        1        \Program Files\VMware\VMware Tools\plugins\common\hgfsServer.dll
528      vmtoolsd.exe         0x71cd0000   1        1        1        \WINDOWS\system32\netui0.dll
528      vmtoolsd.exe         0x76b20000   1        1        1        \WINDOWS\system32\atl.dll
528      vmtoolsd.exe         0x76080000   1        1        1        \WINDOWS\system32\msvcp60.dll
528      vmtoolsd.exe         0x5d090000   1        1        1        \WINDOWS\system32\comctl32.dll
528      vmtoolsd.exe         0x71aa0000   1        1        1        \WINDOWS\system32\ws2help.dll
528      vmtoolsd.exe         0x71c10000   1        1        1        \WINDOWS\system32\ntlanman.dll
528      vmtoolsd.exe         0xcd0000     1        1        1        \Program Files\VMware\VMware Tools\plugins\common\hgfsUsability.dll
528      vmtoolsd.exe         0x77fe0000   1        1        1        \WINDOWS\system32\secur32.dll
1452     wmiprvse.exe         0x730000     1        1        1        \WINDOWS\system32\xpsp2res.dll
1452     wmiprvse.exe         0x1000000    1        0        1        \WINDOWS\system32\wbem\wmiprvse.exe
1452     wmiprvse.exe         0x76d30000   1        1        1        \WINDOWS\system32\wmi.dll
1452     wmiprvse.exe         0x76b40000   1        1        1        \WINDOWS\system32\winmm.dll
1452     wmiprvse.exe         0x76e10000   1        1        1        \WINDOWS\system32\adsldpc.dll
1452     wmiprvse.exe         0x3d930000   1        1        1        \WINDOWS\system32\wininet.dll
1452     wmiprvse.exe         0x76360000   1        1        1        \WINDOWS\system32\winsta.dll
1452     wmiprvse.exe         0x77c00000   1        1        1        \WINDOWS\system32\version.dll
1452     wmiprvse.exe         0x5ad70000   1        1        1        \WINDOWS\system32\uxtheme.dll
1452     wmiprvse.exe         0x76e80000   1        1        1        \WINDOWS\system32\rtutils.dll
1452     wmiprvse.exe         0x78130000   1        1        1        \WINDOWS\system32\urlmon.dll
1452     wmiprvse.exe         0x68000000   1        1        1        \WINDOWS\system32\rsaenh.dll
1452     wmiprvse.exe         0x767a0000   1        1        1        \WINDOWS\system32\ntdsapi.dll
1452     wmiprvse.exe         0x745b0000   1        1        1        \WINDOWS\system32\eappcfg.dll
1452     wmiprvse.exe         0x77fe0000   1        1        1        \WINDOWS\system32\secur32.dll
1452     wmiprvse.exe         0x77dd0000   1        1        1        \WINDOWS\system32\advapi32.dll
1452     wmiprvse.exe         0x77a80000   1        1        1        \WINDOWS\system32\crypt32.dll
1452     wmiprvse.exe         0x76f60000   1        1        1        \WINDOWS\system32\wldap32.dll
1452     wmiprvse.exe         0x77be0000   1        1        1        \WINDOWS\system32\msacm32.dll
1452     wmiprvse.exe         0x46aa0000   1        1        1        \WINDOWS\system32\wbem\cimwin32.dll
